experiment_id,seed,model_name,model_variant,is_dp,dataset,train_size,test_size,input_dim,epochs,batch_size,learning_rate,optimizer,momentum,noise_multiplier,max_grad_norm,hidden_dims,dropout,delta,epsilon,accuracy,precision,recall,f1_score,confusion_matrix,roc_auc,pr_auc,training_time,notes,status,device,reference_f1,f1_drop_vs_reference
dp_mlp_bs_256_clip_1p0_noise_20p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,20.0,1.0,128-64,0.0,1e-05,0.07073141256894827,0.7426294820717132,0.47925506836397924,0.5494594594594595,0.5119617224880383,"[[9151, 2209], [1667, 2033]]",0.7067320018081462,0.4029545156249126,24.28295397758484,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.2153335628717632
dp_mlp_bs_256_clip_2p0_noise_20p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,20.0,2.0,128-64,0.0,1e-05,0.07073141256894827,0.7419654714475432,0.4781073446327684,0.548918918918919,0.5110719677906391,"[[9143, 2217], [1669, 2031]]",0.6802783117624667,0.37675955376680775,22.223439693450928,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.21622331756916235
dp_mlp_bs_256_clip_3p0_noise_20p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,20.0,3.0,128-64,0.0,1e-05,0.07073141256894827,0.7422310756972111,0.478436018957346,0.5456756756756757,0.5098484848484849,"[[9159, 2201], [1681, 2019]]",0.6769797535211267,0.37367951288711954,22.44399333000183,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.2174468005113166
dp_mlp_bs_256_clip_0p5_noise_0p5_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,0.5,0.5,256-128,0.1,1e-05,16.866018589908,0.851460823373174,0.7488941816944539,0.5948648648648649,0.6630516644072902,"[[10622, 738], [1499, 2201]]",0.9067363437381044,0.7748839353858008,23.08992052078247,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.06424362095251124
dp_mlp_bs_256_clip_1p0_noise_0p5_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,0.5,1.0,256-128,0.1,1e-05,16.866018589908,0.8536520584329349,0.748339973439575,0.6091891891891892,0.6716328963051251,"[[10602, 758], [1446, 2254]]",0.9077538185192233,0.7787246369112918,24.195831060409546,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.05566238905467635
dp_mlp_bs_256_clip_2p0_noise_0p5_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,0.5,2.0,256-128,0.1,1e-05,16.866018589908,0.8543160690571049,0.757700205338809,0.5983783783783784,0.66868015705225,"[[10652, 708], [1486, 2214]]",0.9077096141035401,0.7793960510965467,22.77343487739563,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.058615128307551445
dp_mlp_bs_256_clip_3p0_noise_0p5_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,0.5,3.0,256-128,0.1,1e-05,16.866018589908,0.852124833997344,0.7521396781923999,0.5937837837837838,0.6636459749282586,"[[10636, 724], [1503, 2197]]",0.9075369718309859,0.778669418022981,22.60002112388611,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.06364931043154287
dp_mlp_bs_256_clip_0p5_noise_1p0_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,1.0,0.5,256-128,0.1,1e-05,2.3533992349495967,0.851593625498008,0.750942103460089,0.5924324324324325,0.6623357002568364,"[[10633, 727], [1508, 2192]]",0.9061436643509707,0.7738781041903633,23.215397596359253,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.06495958510296507
dp_mlp_bs_256_clip_1p0_noise_1p0_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,1.0,1.0,256-128,0.1,1e-05,2.3533992349495967,0.852257636122178,0.7507650459027542,0.5967567567567568,0.6649600963710285,"[[10627, 733], [1492, 2208]]",0.9068166040159878,0.7768031540603366,23.71640968322754,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.062335188988772994
dp_mlp_bs_256_clip_2p0_noise_1p0_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,1.0,2.0,256-128,0.1,1e-05,2.3533992349495967,0.850464807436919,0.7574679943100996,0.5756756756756757,0.6541769041769042,"[[10678, 682], [1570, 2130]]",0.9051928411686333,0.7734029307508902,23.3582706451416,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.07311838118289726
dp_mlp_bs_256_clip_3p0_noise_1p0_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,1.0,3.0,256-128,0.1,1e-05,2.3533992349495967,0.846547144754316,0.7596261682242991,0.5491891891891892,0.6374901960784314,"[[10717, 643], [1668, 2032]]",0.90168020793681,0.766392111106892,23.220306396484375,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.0898050892813701
dp_mlp_bs_256_clip_0p5_noise_2p0_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,2.0,0.5,256-128,0.1,1e-05,0.8305657243586407,0.85,0.74922172258734,0.5854054054054054,0.6572598998634501,"[[10635, 725], [1534, 2166]]",0.9046802198325086,0.7708693434053522,22.40740418434143,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.07003538549635135
dp_mlp_bs_256_clip_1p0_noise_2p0_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,2.0,1.0,256-128,0.1,1e-05,0.8305657243586407,0.849933598937583,0.7515723270440252,0.5813513513513513,0.655592807071015,"[[10649, 711], [1549, 2151]]",0.9030144889607918,0.7685675564508228,22.780436754226685,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.07170247828878651
dp_mlp_bs_256_clip_2p0_noise_2p0_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,2.0,2.0,256-128,0.1,1e-05,0.8305657243586407,0.8418326693227092,0.7333569405099151,0.5597297297297297,0.634886572654813,"[[10607, 753], [1629, 2071]]",0.8917351303768558,0.7441159235253029,22.908801794052124,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.09240871270498852
dp_mlp_bs_256_clip_3p0_noise_2p0_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,2.0,3.0,256-128,0.1,1e-05,0.8305657243586407,0.8259628154050465,0.6476060191518468,0.6397297297297297,0.6436437797416723,"[[10072, 1288], [1333, 2367]]",0.8791515511990864,0.7182659224026774,22.514471769332886,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.08365150561812917
dp_mlp_bs_256_clip_0p5_noise_3p0_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,3.0,0.5,256-128,0.1,1e-05,0.5124487055209154,0.848207171314741,0.7482443820224719,0.575945945945946,0.6508857666463043,"[[10643, 717], [1569, 2131]]",0.9025810810810811,0.7660422627644193,22.744779348373413,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.07640951871349722
dp_mlp_bs_256_clip_1p0_noise_3p0_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,3.0,1.0,256-128,0.1,1e-05,0.5124487055209154,0.8432934926958832,0.7255892255892256,0.5824324324324325,0.6461769115442278,"[[10545, 815], [1545, 2155]]",0.8959894366197183,0.7527776387645,23.18858551979065,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.08111837381557363
dp_mlp_bs_256_clip_2p0_noise_3p0_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,3.0,2.0,256-128,0.1,1e-05,0.5124487055209154,0.8280212483399735,0.6769770408163265,0.5737837837837838,0.6211234640140433,"[[10347, 1013], [1577, 2123]]",0.8737151574990484,0.7054061552324574,22.97308373451233,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.1061718213457582
dp_mlp_bs_256_clip_3p0_noise_3p0_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,3.0,3.0,256-128,0.1,1e-05,0.5124487055209154,0.8118857901726427,0.6399741685502098,0.5356756756756756,0.583198469913197,"[[10245, 1115], [1718, 1982]]",0.8553614983821851,0.6505464473775969,22.51918315887451,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.14409681544660446
dp_mlp_bs_256_clip_0p5_noise_5p0_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,5.0,0.5,256-128,0.1,1e-05,0.2908048389206701,0.8422310756972111,0.7271791352093342,0.5727027027027027,0.6407620199576656,"[[10565, 795], [1581, 2119]]",0.8958353397411496,0.7516930272115945,22.757598876953125,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.0865332654021359
dp_mlp_bs_256_clip_1p0_noise_5p0_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,5.0,1.0,256-128,0.1,1e-05,0.2908048389206701,0.8265604249667995,0.6746949261400128,0.5678378378378378,0.6166715585559143,"[[10347, 1013], [1599, 2101]]",0.8728639845831748,0.7004149972634616,22.921797513961792,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.11062372680388721
dp_mlp_bs_256_clip_2p0_noise_5p0_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,5.0,2.0,256-128,0.1,1e-05,0.2908048389206701,0.8049136786188579,0.6182495344506518,0.5383783783783784,0.5755561976307425,"[[10130, 1230], [1708, 1992]]",0.8435934645032357,0.5990763556542094,22.737881422042847,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.15173908772905897
dp_mlp_bs_256_clip_3p0_noise_5p0_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,5.0,3.0,256-128,0.1,1e-05,0.2908048389206701,0.799136786188579,0.6021180030257186,0.5378378378378378,0.5681655960028551,"[[10045, 1315], [1710, 1990]]",0.8055558859916254,0.5356639167735437,23.146191835403442,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.15912968935694638
dp_mlp_bs_256_clip_0p5_noise_8p0_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,8.0,0.5,256-128,0.1,1e-05,0.17663390539385532,0.8266268260292164,0.6621983914209115,0.6008108108108108,0.6300127532946012,"[[10226, 1134], [1477, 2223]]",0.8751771507422916,0.7061789533414192,23.139039278030396,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.09728253206520032
dp_mlp_bs_256_clip_1p0_noise_8p0_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,8.0,1.0,256-128,0.1,1e-05,0.17663390539385532,0.798804780876494,0.5987035945786683,0.5491891891891892,0.5728784888638286,"[[9998, 1362], [1668, 2032]]",0.8407120646174343,0.5908643649208601,23.724377870559692,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.15441679649597284
dp_mlp_bs_256_clip_2p0_noise_8p0_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,8.0,2.0,256-128,0.1,1e-05,0.17663390539385532,0.7877822045152723,0.5736842105263158,0.5302702702702703,0.551123595505618,"[[9902, 1458], [1738, 1962]]",0.7632819399505139,0.4823651496139426,23.023699283599854,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.17617168985418352
dp_mlp_bs_256_clip_3p0_noise_8p0_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,8.0,3.0,256-128,0.1,1e-05,0.17663390539385532,0.7868525896414342,0.5708092485549133,0.5337837837837838,0.5516759776536313,"[[9875, 1485], [1725, 1975]]",0.7234531428435478,0.4417145871404833,23.420451879501343,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.17561930770617018
dp_mlp_bs_256_clip_0p5_noise_10p0_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,10.0,0.5,256-128,0.1,1e-05,0.14028360799749962,0.8096945551128818,0.6164154103852596,0.5967567567567568,0.6064268058225762,"[[9986, 1374], [1492, 2208]]",0.8584726517891133,0.6568281445335851,23.05379343032837,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.12086847953722524
dp_mlp_bs_256_clip_1p0_noise_10p0_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,10.0,1.0,256-128,0.1,1e-05,0.14028360799749962,0.7889110225763613,0.5736916548797737,0.5481081081081081,0.5606081548030408,"[[9853, 1507], [1672, 2028]]",0.8193595474876285,0.5416410301670771,22.58591389656067,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.16668713055676065
dp_mlp_bs_256_clip_2p0_noise_10p0_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,10.0,2.0,256-128,0.1,1e-05,0.14028360799749962,0.7829349269588314,0.5593827500688895,0.5486486486486486,0.55396370582617,"[[9761, 1599], [1670, 2030]]",0.7344019199657403,0.44755532430473516,23.21115207672119,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.17333157953363143
dp_mlp_bs_256_clip_3p0_noise_10p0_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,10.0,3.0,256-128,0.1,1e-05,0.14028360799749962,0.7819389110225764,0.5564603691639523,0.5540540540540541,0.5552546045503792,"[[9726, 1634], [1650, 2050]]",0.7143859797297298,0.4267459652216826,22.452337980270386,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.17204068080942225
dp_mlp_bs_256_clip_0p5_noise_15p0_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,15.0,0.5,256-128,0.1,1e-05,0.09337180497213095,0.7798804780876494,0.5475426031118795,0.5991891891891892,0.5722028648857918,"[[9528, 1832], [1483, 2217]]",0.8233581318995051,0.5456538750612194,24.391722440719604,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.15509242047400973
dp_mlp_bs_256_clip_1p0_noise_15p0_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,15.0,1.0,256-128,0.1,1e-05,0.09337180497213095,0.7707171314741036,0.5300559746897056,0.5886486486486486,0.5578179024202843,"[[9429, 1931], [1522, 2178]]",0.75293629853445,0.4556121865405868,25.08179759979248,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.1694773829395172
dp_mlp_bs_256_clip_2p0_noise_15p0_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,15.0,2.0,256-128,0.1,1e-05,0.09337180497213095,0.7705843293492696,0.5296825781439302,0.5908108108108108,0.5585792768621438,"[[9419, 1941], [1514, 2186]]",0.7164326941377996,0.42018175489421405,24.44348955154419,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.16871600849765767
dp_mlp_bs_256_clip_3p0_noise_15p0_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,15.0,3.0,256-128,0.1,1e-05,0.09337180497213095,0.7706507304116866,0.5301027900146843,0.5854054054054054,0.5563832519907527,"[[9440, 1920], [1534, 2166]]",0.7106230491054435,0.41451621347269635,24.658924341201782,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.1709120333690488
dp_mlp_bs_256_clip_0p5_noise_20p0_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,20.0,0.5,256-128,0.1,1e-05,0.07073141256894827,0.7654714475431607,0.5205078125,0.5762162162162162,0.5469471523858389,"[[9396, 1964], [1568, 2132]]",0.7839383802816902,0.48137331813095763,25.375549793243408,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.18034813297396257
dp_mlp_bs_256_clip_1p0_noise_20p0_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,20.0,1.0,256-128,0.1,1e-05,0.07073141256894827,0.7626162018592297,0.5151148730350665,0.5756756756756757,0.5437141033822591,"[[9355, 2005], [1570, 2130]]",0.7154905191282833,0.4159991556314948,24.52425742149353,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.18358118197754236
dp_mlp_bs_256_clip_2p0_noise_20p0_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,20.0,2.0,256-128,0.1,1e-05,0.07073141256894827,0.7632802124833997,0.5164674310807514,0.5721621621621622,0.5428901141171946,"[[9378, 1982], [1583, 2117]]",0.7006207294442329,0.40238092365220585,22.782987594604492,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.1844051712426069
dp_mlp_bs_256_clip_3p0_noise_20p0_seed_42,42,dp_sgd_mlp,mlp_256_128_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,20.0,3.0,256-128,0.1,1e-05,0.07073141256894827,0.7623505976095617,0.5148030340102765,0.5686486486486486,0.5403878258636189,"[[9377, 1983], [1596, 2104]]",0.698375047582794,0.3998120218761459,23.55865168571472,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.1869074594961826
